"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 14 15:40:34 GMT 2021","Wed Apr 14 15:40:34 GMT 2021","58","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:41:01 GMT 2021","Wed Apr 14 15:41:01 GMT 2021","161","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:40:35 GMT 2021","Wed Apr 14 15:40:35 GMT 2021","36","API","Allowed methods tests","","","","test_methods[backup_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:50 GMT 2021","Wed Apr 14 15:40:50 GMT 2021","49","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:30 GMT 2021","Wed Apr 14 15:40:30 GMT 2021","45","API","Allowed methods tests","","","","test_methods[backup_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:19 GMT 2021","Wed Apr 14 15:40:19 GMT 2021","42","API","Allowed methods tests","","","","test_methods[fs-type_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Wed Apr 14 15:41:11 GMT 2021","Wed Apr 14 15:41:12 GMT 2021","683","API","Body tests","POST","","","test_post_body_negative[restore_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:40:37 GMT 2021","Wed Apr 14 15:40:37 GMT 2021","53","API","Allowed methods tests","","","","test_methods[backup_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:17 GMT 2021","Wed Apr 14 15:40:18 GMT 2021","53","API","Allowed methods tests","","","","test_methods[fs-type_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:41:08 GMT 2021","Wed Apr 14 15:41:08 GMT 2021","410","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:40:30 GMT 2021","Wed Apr 14 15:40:30 GMT 2021","67","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:26 GMT 2021","Wed Apr 14 15:40:26 GMT 2021","54","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:27 GMT 2021","Wed Apr 14 15:40:27 GMT 2021","53","API","Allowed methods tests","","","","test_methods[connection_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:42 GMT 2021","Wed Apr 14 15:40:42 GMT 2021","52","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:13 GMT 2021","Wed Apr 14 15:40:13 GMT 2021","50","API","Allowed methods tests","","","","test_methods[cluster-type_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:25 GMT 2021","Wed Apr 14 15:40:25 GMT 2021","49","API","Allowed methods tests","","","","test_methods[connection_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:11 GMT 2021","Wed Apr 14 15:40:11 GMT 2021","55","API","Allowed methods tests","","","","test_methods[cluster_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:40 GMT 2021","Wed Apr 14 15:40:40 GMT 2021","46","API","Allowed methods tests","","","","test_methods[restore_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:59 GMT 2021","Wed Apr 14 15:40:59 GMT 2021","154","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:40:57 GMT 2021","Wed Apr 14 15:40:57 GMT 2021","54","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:21 GMT 2021","Wed Apr 14 15:40:21 GMT 2021","44","API","Allowed methods tests","","","","test_methods[connection_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:19 GMT 2021","Wed Apr 14 15:40:19 GMT 2021","51","API","Allowed methods tests","","","","test_methods[fs-type_POST_negative]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:51 GMT 2021","Wed Apr 14 15:40:51 GMT 2021","47","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:46 GMT 2021","Wed Apr 14 15:40:46 GMT 2021","41","API","Allowed methods tests","","","","test_methods[restore_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:53 GMT 2021","Wed Apr 14 15:40:53 GMT 2021","48","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:11 GMT 2021","Wed Apr 14 15:40:11 GMT 2021","50","API","Allowed methods tests","","","","test_methods[cluster-type_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:09 GMT 2021","Wed Apr 14 15:40:09 GMT 2021","52","API","Allowed methods tests","","","","test_methods[cluster_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:58 GMT 2021","Wed Apr 14 15:40:58 GMT 2021","52","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:24 GMT 2021","Wed Apr 14 15:40:24 GMT 2021","62","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:41:00 GMT 2021","Wed Apr 14 15:41:01 GMT 2021","352","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:41:03 GMT 2021","Wed Apr 14 15:41:04 GMT 2021","189","API","Body tests","POST","","","test_post_body_negative[connection_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:40:17 GMT 2021","Wed Apr 14 15:40:17 GMT 2021","49","API","Allowed methods tests","","","","test_methods[file-system_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:36 GMT 2021","Wed Apr 14 15:40:36 GMT 2021","50","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:32 GMT 2021","Wed Apr 14 15:40:32 GMT 2021","61","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:45 GMT 2021","Wed Apr 14 15:40:45 GMT 2021","51","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:40 GMT 2021","Wed Apr 14 15:40:40 GMT 2021","54","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:55 GMT 2021","Wed Apr 14 15:40:55 GMT 2021","51","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:41:05 GMT 2021","Wed Apr 14 15:41:05 GMT 2021","371","API","Body tests","POST","","","test_post_body_negative[connection_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:41:06 GMT 2021","Wed Apr 14 15:41:06 GMT 2021","164","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:40:16 GMT 2021","Wed Apr 14 15:40:16 GMT 2021","46","API","Allowed methods tests","","","","test_methods[file-system_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:41:02 GMT 2021","Wed Apr 14 15:41:03 GMT 2021","384","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:40:28 GMT 2021","Wed Apr 14 15:40:28 GMT 2021","58","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:13 GMT 2021","Wed Apr 14 15:40:13 GMT 2021","42","API","Allowed methods tests","","","","test_methods[cluster-type_POST_negative]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:15 GMT 2021","Wed Apr 14 15:40:15 GMT 2021","44","API","Allowed methods tests","","","","test_methods[file-system_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:54 GMT 2021","Wed Apr 14 15:40:54 GMT 2021","55","API","Body tests","POST","","","test_post_body_positive[restore_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:09 GMT 2021","Wed Apr 14 15:40:09 GMT 2021","53","API","Allowed methods tests","","","","test_methods[cluster_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:38 GMT 2021","Wed Apr 14 15:40:38 GMT 2021","70","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:40:22 GMT 2021","Wed Apr 14 15:40:22 GMT 2021","55","API","Allowed methods tests","","","","test_methods[restore_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"passed","Wed Apr 14 15:40:47 GMT 2021","Wed Apr 14 15:40:47 GMT 2021","47","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"passed","Wed Apr 14 15:41:09 GMT 2021","Wed Apr 14 15:41:09 GMT 2021","174","API","Body tests","POST","","","test_post_body_negative[restore_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"passed","Wed Apr 14 15:40:49 GMT 2021","Wed Apr 14 15:40:49 GMT 2021","58","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
